train_accuracy,val_accuracy,test_accuracy,train_loss,val_loss,test_loss
0.3073825503355705,0.1827956989247312,0.19148936170212766,1.7392398479800897,2.165731697954157,2.124152995170431
0.27114093959731544,0.24731182795698925,0.2127659574468085,1.7513142004109068,1.7917583155375656,1.7783463812888938
0.2791946308724832,0.3010752688172043,0.3191489361702128,1.6606628601983089,1.5469428762312858,1.5702625665258854
0.3073825503355705,0.40860215053763443,0.5,1.678554209126722,1.5110930428710034,1.4880751149451479
0.29261744966442954,0.3870967741935484,0.39361702127659576,1.659726824056382,1.600143048071092,1.6500658690929413
0.2953020134228188,0.0967741935483871,0.10638297872340426,1.6551864996052428,2.211458482409036,2.1728362491790283
0.2966442953020134,0.24731182795698925,0.2765957446808511,1.6957924242787714,1.7387500571948227,1.7074519807988024
0.29261744966442954,0.27956989247311825,0.2765957446808511,1.6988838625434262,1.7639697527372709,1.7466066054841305
0.3046979865771812,0.44086021505376344,0.3829787234042553,1.6576447217256431,1.4897601835189327,1.6031044125556946
0.2657718120805369,0.46236559139784944,0.46808510638297873,1.6559476965225783,1.3915508447154876,1.356238322689178
0.2912751677852349,0.3763440860215054,0.425531914893617,1.6400469851973873,1.4068318092694847,1.4860562663129036
0.30335570469798656,0.3978494623655914,0.40425531914893614,1.6756933488301782,1.6614558312200731,1.5798999407189958
0.3208053691275168,0.26881720430107525,0.32978723404255317,1.650831750575328,2.1231516061290616,1.9911589007428352
0.3422818791946309,0.3978494623655914,0.32978723404255317,1.6272743360308193,1.8490880766222555,1.88541671506902
0.3261744966442953,0.3870967741935484,0.39361702127659576,1.6432862509017023,1.3511860652636456,1.4187453712554687
0.32483221476510066,0.41935483870967744,0.40425531914893614,1.6005304266942428,1.5470825459367485,1.5863029246634626
0.3073825503355705,0.3010752688172043,0.3404255319148936,1.668928450626015,1.5622451382298623,1.6108857729333512
0.30335570469798656,0.40860215053763443,0.39361702127659576,1.622959848858366,1.6828291166213252,1.5485311353460272
0.312751677852349,0.3763440860215054,0.3723404255319149,1.6770823044264878,2.1721658168300504,2.038229289207053
0.31140939597315437,0.40860215053763443,0.44680851063829785,1.6266815956006915,1.33243880989731,1.4186384570091328
0.30604026845637583,0.4731182795698925,0.4574468085106383,1.626237832299815,1.4358265778069854,1.4607690667852442
0.3275167785234899,0.4838709677419355,0.44680851063829785,1.620012243642103,1.2789894797468697,1.4882625512620236
0.2979865771812081,0.3655913978494624,0.3617021276595745,1.607670008176125,1.5659072975958548,1.5749164895808443
