train_accuracy,val_accuracy,test_accuracy,train_loss,val_loss,test_loss
0.7084639498432602,0.7232704402515723,0.75625,0.8196742063779442,0.7115483351473538,0.7120454907417297
0.9286833855799373,0.8113207547169812,0.73125,0.2291669306523374,0.5535505995060663,0.6802668422460556
0.9866771159874608,0.779874213836478,0.8,0.05001610699679037,0.6223136715169223,0.5363062955439091
0.9780564263322884,0.7672955974842768,0.775,0.08485749195735656,0.6388575918269608,0.6855998340994119
0.9835423197492164,0.7987421383647799,0.75625,0.06157332808246433,0.722063217522963,0.79015077278018
0.9898119122257053,0.8742138364779874,0.88125,0.035420113316150297,0.38331934978377147,0.379039154201746
0.9804075235109718,0.8427672955974843,0.81875,0.07239831913974966,0.40378462068689697,0.4501887794584036
0.9968652037617555,0.7924528301886793,0.8625,0.026074091188586244,0.47084981353028016,0.42233770415186883
0.9913793103448276,0.7421383647798742,0.7375,0.03112230723180741,0.7768359592875594,0.9677075859159231
0.9898119122257053,0.6415094339622641,0.60625,0.03219976899765876,1.223443498401522,1.3121650490909815
0.9929467084639498,0.6163522012578616,0.5375,0.03156283469783101,1.894372544573538,2.1952583331614735
0.9898119122257053,0.8301886792452831,0.76875,0.043272115220096795,0.4702251246140438,0.6275198850780725
0.9921630094043887,0.610062893081761,0.55625,0.0240573208066737,1.6778657893714666,1.7466588504612446
0.9984326018808778,0.7484276729559748,0.80625,0.004351054940104111,0.6405237279598068,0.4744282752275467
0.9960815047021944,0.779874213836478,0.7125,0.01745311257233814,0.8679572152641585,1.2038741964846849
0.9913793103448276,0.9182389937106918,0.8875,0.03020127977136534,0.2573261725827583,0.31286935694515705
1.0,0.9748427672955975,0.89375,0.00020697068271218424,0.13144083143030322,0.2693725198507309
1.0,0.9119496855345912,0.925,0.00011002568989338173,0.21542516706874534,0.28594365864992144
1.0,0.8805031446540881,0.89375,5.840881491155834e-05,0.2989777390312099,0.3069686822593212
0.9976489028213166,0.9245283018867925,0.90625,0.01627256092980364,0.19641724884884912,0.2534479942172766
0.9890282131661442,0.8364779874213837,0.85625,0.06329796724838897,0.4080979505424979,0.343151568248868
1.0,0.8553459119496856,0.8125,0.0005778135457382681,0.46978751143569464,0.6308531515300274
0.9945141065830722,0.6666666666666666,0.69375,0.0217620379592184,0.8831383837094097,0.8816714745014906
0.9929467084639498,0.89937106918239,0.8875,0.02390798674108093,0.27800529482979447,0.35249518770724536
0.9937304075235109,0.8301886792452831,0.80625,0.01708945986992887,0.49449336060188104,0.5787059519439935
0.9984326018808778,0.7421383647798742,0.75625,0.006332094766503218,0.9919711928697502,0.8649337923154234
1.0,0.8427672955974843,0.85625,0.0002573225939161725,0.4260420911716965,0.4327288964763284
1.0,0.8427672955974843,0.825,2.8787735487600104e-05,0.6429507586191285,0.6216325744986534
1.0,0.7735849056603774,0.76875,1.9273787830316907e-05,0.8608730510345795,0.759588573500514
1.0,0.779874213836478,0.79375,1.1966893665469178e-05,0.6034771012810042,0.5880646228790283
1.0,0.8113207547169812,0.80625,7.940683992678843e-06,0.9235105192136465,0.755194154381752
1.0,0.8301886792452831,0.86875,3.839734953398989e-06,0.6492647794807482,0.5158049184828997
1.0,0.8679245283018868,0.88125,2.7238762117104845e-06,0.30165498305416705,0.2986626023426652
1.0,0.8238993710691824,0.85,4.219784631998187e-06,0.8128419317914255,0.6442757805809378
0.9984326018808778,0.7484276729559748,0.74375,0.018691087497812828,0.7706403691532477,0.8001743418164551
1.0,0.8238993710691824,0.83125,2.7753949912737902e-05,0.4414512665954026,0.4682815369218588
0.9952978056426333,0.6666666666666666,0.54375,0.019798621897320016,5.190206252225915,5.003030758164823
0.9960815047021944,0.7169811320754716,0.6375,0.014325828557150864,1.974034048757463,2.6142927358858286
0.9992163009404389,0.7421383647798742,0.7,0.00155549494076672,1.0494923673148424,1.5057703870814294
1.0,0.7169811320754716,0.7,2.748820475276361e-05,1.6782623899620284,2.038187484210357
1.0,0.8616352201257862,0.875,7.4231138797389306e-06,0.37448851876663714,0.4531569414772093
1.0,0.7421383647798742,0.70625,9.004131753616572e-06,1.150502027018265,1.167661071009934
1.0,0.6792452830188679,0.60625,4.8435220150364606e-05,1.9654710298439242,2.1743277702480555
0.9921630094043887,0.6918238993710691,0.66875,0.03424335864363793,1.845777247218216,2.0291574763599782
0.9976489028213166,0.89937106918239,0.9125,0.019572784721290804,0.3284396040926939,0.2826990491710603
1.0,0.8805031446540881,0.90625,5.6897584921140285e-05,0.32393256795106445,0.23177891382947563
1.0,0.8805031446540881,0.875,2.0250631350334908e-05,0.39959707293870317,0.38913906349334865
1.0,0.8301886792452831,0.85625,1.6729659795013714e-05,0.44525379298618006,0.3656598447822034
0.9992163009404389,0.7547169811320755,0.75625,0.010313594018964558,0.7757843817180058,0.7516504062514286
1.0,0.8238993710691824,0.8125,8.379151828610411e-05,0.8362176557944255,0.862984062731266
