train_accuracy,val_accuracy,test_accuracy,train_loss,val_loss,test_loss
0.7037617554858934,0.7295597484276729,0.76875,0.8030783650830248,0.6232939381269539,0.5707352865487337
0.9592476489028213,0.7672955974842768,0.80625,0.14748275494874458,0.614782192422159,0.5359305817633867
0.9655172413793104,0.5220125786163522,0.53125,0.13238513310874891,1.2653802378372576,1.187388837337494
0.987460815047022,0.49056603773584906,0.475,0.05400072234364513,1.1296385357964713,1.2652381028980018
0.9788401253918495,0.5534591194968553,0.53125,0.05877754867637419,1.6680018324522103,1.459700584411621
0.9851097178683386,0.7610062893081762,0.75625,0.06344073627809746,0.7382434340393018,0.7909944973886013
0.9851097178683386,0.6729559748427673,0.69375,0.08131795593750514,0.9062567184556205,0.9480010394006968
0.9921630094043887,0.7484276729559748,0.7625,0.036929729870494254,0.9931952196097223,0.7908245980739593
0.9976489028213166,0.8176100628930818,0.875,0.012930777612898417,0.6011089277717302,0.45840901136398315
0.9984326018808778,0.8238993710691824,0.86875,0.002695872211904735,0.6406390651966791,0.5668118923902512
0.9811912225705329,0.7421383647798742,0.8625,0.08034799974353336,0.8961487532411732,0.7212334267795086
0.987460815047022,0.7358490566037735,0.79375,0.03852456719337212,0.8488414834880229,0.6364105686545372
0.9921630094043887,0.6352201257861635,0.65625,0.030194590084231386,1.0464292967094566,0.9886101374402643
0.9921630094043887,0.559748427672956,0.625,0.033153434438765235,2.140127030933428,1.8292746234685182
0.9890282131661442,0.6477987421383647,0.69375,0.039984786304934274,0.8805951880958846,0.8661562036722898
0.9882445141065831,0.610062893081761,0.675,0.045880733332290174,1.2606000349206745,1.089352611452341
0.9952978056426333,0.6729559748427673,0.66875,0.027093250409562758,1.2630882075747605,1.0673820611089468
0.981974921630094,0.37735849056603776,0.375,0.04146908237642629,3.0028342211021566,2.629266067221761
0.9968652037617555,0.7358490566037735,0.78125,0.006210275858547247,0.8845308977852827,0.9223914936184883
0.9976489028213166,0.3836477987421384,0.36875,0.015424673086423485,2.1644862429150997,2.1897661067545413
0.9866771159874608,0.4591194968553459,0.39375,0.0459586307639986,1.7451751262136974,2.350447981804609
0.9968652037617555,0.6855345911949685,0.7,0.014816366766687471,0.9987380703290304,0.9621411938220262
0.9898119122257053,0.8427672955974843,0.86875,0.031983054333532865,0.44058733353824736,0.49394282288849356
1.0,0.6855345911949685,0.71875,0.0010463054464154857,1.3741853192167461,1.274044482782483
0.9960815047021944,0.34591194968553457,0.4375,0.01178199837574017,6.362326257258841,6.277992166951298
0.9929467084639498,0.6666666666666666,0.625,0.02057663232181513,1.4817141815551422,1.813864167034626
0.9937304075235109,0.6163522012578616,0.63125,0.026684088953610123,1.1943352593565888,1.080212931521237
0.9968652037617555,0.6226415094339622,0.675,0.010657889248809097,1.5663220818687535,1.383562722802162
0.9952978056426333,0.7735849056603774,0.725,0.024030121889981357,0.6695904791730005,0.844027840718627
1.0,0.8490566037735849,0.8875,0.0003743420200288109,0.5434458518178208,0.43355891332030294
0.9976489028213166,0.7421383647798742,0.69375,0.010282060382508186,0.7804478882993542,0.8831847906112671
1.0,0.7547169811320755,0.79375,0.0002985301436301683,0.782506100786557,0.7262100398540496
1.0,0.7735849056603774,0.75,0.00021600162721352892,0.8857109464189541,0.9757086940109729
0.9913793103448276,0.6540880503144654,0.66875,0.03475856178419717,1.301026054148404,1.4871231433004142
0.9913793103448276,0.5220125786163522,0.43125,0.027922829677318704,2.9199193708551756,3.852833493053913
0.9952978056426333,0.4968553459119497,0.53125,0.020285461950451604,3.0025372032849296,2.638400001451373
0.9968652037617555,0.6352201257861635,0.675,0.006407007434898783,2.6398692828304364,1.7496329545974731
0.987460815047022,0.6037735849056604,0.58125,0.03243109695963725,5.337479909261067,5.095238089561462
1.0,0.5974842767295597,0.675,0.001071402271713209,3.2017100966951384,2.222551804035902
1.0,0.6981132075471698,0.73125,0.00021619146520441228,1.7226235079315473,1.4823864474892616
1.0,0.5974842767295597,0.59375,0.00038744532576175317,2.0673919353844985,1.9980363935232162
0.9843260188087775,0.6666666666666666,0.625,0.05983803218061274,2.1093651761048995,2.411471863090992
0.9952978056426333,0.7421383647798742,0.7,0.01972469640749749,2.169921778283029,2.2965373039245605
0.9992163009404389,0.7421383647798742,0.8125,0.003453834116645741,0.918120081319749,0.7328213550150394
1.0,0.7421383647798742,0.825,0.0001527254110593407,0.75081789343612,0.8398863844573498
0.9984326018808778,0.6729559748427673,0.64375,0.006881437892076738,1.0230999847628035,1.1990182012319566
1.0,0.7672955974842768,0.80625,0.0004834056274270563,0.9232387295309102,0.7531148597598076
0.9851097178683386,0.49056603773584906,0.575,0.047719690773554355,2.2096150723643273,1.8073193222284316
1.0,0.6918238993710691,0.6875,0.0007739833156143236,1.5181169090031077,1.596715299040079
0.9968652037617555,0.48427672955974843,0.45,0.006140969576880476,2.9919280421059087,3.0700575396418572
