train_accuracy,val_accuracy,test_accuracy,train_loss,val_loss,test_loss
0.2832214765100671,0.3655913978494624,0.32978723404255317,1.8987589004055765,1.4900534383712276,1.5234580395069528
0.3302013422818792,0.3548387096774194,0.3617021276595745,1.4821724904463596,1.5274240944975166,1.5589649550458218
0.3194630872483222,0.40860215053763443,0.3723404255319149,1.480448246642247,1.456377644692698,1.5851398630345122
0.3288590604026846,0.43010752688172044,0.40425531914893614,1.482685915415719,1.448210467574417,1.4922898804887812
0.2966442953020134,0.43010752688172044,0.40425531914893614,1.4779668567964694,1.485744809591642,1.5484651314451339
0.33691275167785234,0.34408602150537637,0.39361702127659576,1.4767984351855796,1.4960609187362015,1.532777211767562
0.31543624161073824,0.41935483870967744,0.43617021276595747,1.4754235702873075,1.4431591341572423,1.5312396972737414
0.33557046979865773,0.40860215053763443,0.40425531914893614,1.467303898190492,1.439564290867057,1.4136583500720086
0.30201342281879195,0.45161290322580644,0.40425531914893614,1.4722502218796902,1.4378811056895922,1.5019519861708297
0.31409395973154364,0.3763440860215054,0.3829787234042553,1.4699101188838881,1.5082896089041105,1.4895701129385766
0.28993288590604027,0.3548387096774194,0.26595744680851063,1.4754414027169247,1.4772407495847313,1.5606544626520036
0.3167785234899329,0.5161290322580645,0.43617021276595747,1.4713737807817908,1.3782460612635459,1.4974971958931456
0.3194630872483222,0.40860215053763443,0.425531914893617,1.4643581662402056,1.4386136134465535,1.4824016576117658
0.3181208053691275,0.3763440860215054,0.43617021276595747,1.4686405431504217,1.4573828430585964,1.4998974064563184
0.3261744966442953,0.45161290322580644,0.44680851063829785,1.4731743729354552,1.4042649397286036,1.43667120121895
0.3194630872483222,0.4838709677419355,0.4148936170212766,1.4674021432863786,1.4229153112698627,1.5060707584340522
0.35570469798657717,0.4731182795698925,0.3829787234042553,1.462064775364511,1.4707964338282102,1.5135600135681477
0.3476510067114094,0.3655913978494624,0.39361702127659576,1.465420212841674,1.4633383571460683,1.495044378524131
0.3422818791946309,0.3655913978494624,0.39361702127659576,1.463093319835279,1.4382410318620744,1.4922943381553
0.3436241610738255,0.4838709677419355,0.43617021276595747,1.4655382815623443,1.360434232219573,1.4876593605000923
0.3288590604026846,0.2903225806451613,0.2978723404255319,1.469166082343799,1.4959499733422392,1.5451429955502773
0.3436241610738255,0.46236559139784944,0.4574468085106383,1.4554058570989827,1.4069181334587835,1.465991311884941
0.338255033557047,0.41935483870967744,0.4148936170212766,1.4660615949822753,1.3901764410798267,1.4459289084089564
0.3476510067114094,0.46236559139784944,0.425531914893617,1.4613505504275328,1.4195970386587164,1.4766609567276976
0.3516778523489933,0.4731182795698925,0.43617021276595747,1.457679749175206,1.3651859170647078,1.4419291222349127
